Sender Names|Sender AppID|Recipient Names|Recipient AppID|Text|Timestamp|Direction
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||05.03.2021 19:29:20 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||05.03.2021 19:29:20 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Nice|05.03.2021 20:18:57 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Can hear you load and clear - over|05.03.2021 20:22:48 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||06.03.2021 16:14:15 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Horses≡ƒÉÄ|06.03.2021 16:15:00 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Neiiiiiigh|06.03.2021 16:34:47 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I think this might have potential|06.03.2021 17:41:48 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Nice ok let's do them tonight. Lots of rich people in Spanga|06.03.2021 17:45:52 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒÿÄ≡ƒÆ░≡ƒæì|06.03.2021 17:46:19 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||06.03.2021 17:53:34 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||06.03.2021 17:53:44 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||06.03.2021 17:53:54 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Big score tonight team!!!!|06.03.2021 17:54:05 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Check it out. That house was loaded. Easy access via the garage ≡ƒæî|06.03.2021 17:54:25 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Good IΓÇÖm with my mate and he is good to move the stuff|06.03.2021 17:55:01 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Awesome! Call.me when ready|06.03.2021 17:55:40 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Great job you guys|06.03.2021 22:12:50 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||07.03.2021 08:27:02 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|What do u think this one is worth?|07.03.2021 08:27:19 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Got to be at least 5000kr if they are real diamonds ≡ƒÆÄ|07.03.2021 10:16:22 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||07.03.2021 10:18:14 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Going ahead with the deal|07.03.2021 10:33:42 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Great exit route here|07.03.2021 10:55:39 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||07.03.2021 10:55:54 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||07.03.2021 11:18:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||07.03.2021 15:54:53 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We got lucky on that last job|07.03.2021 15:55:12 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Anyone want to play in the big league. Can you guys move this stuff if we come across some?|07.03.2021 18:15:54 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||07.03.2021 18:16:03 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Mmm possible|07.03.2021 18:18:06 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Seen in Sweden ≡ƒç╕≡ƒç¬|08.03.2021 15:54:00 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||08.03.2021 18:29:56 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Heading out again on business ≡ƒÿÄ|08.03.2021 18:30:30 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Boom ≡ƒÆÑ|08.03.2021 19:08:12 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Good security at this place ≡ƒæÅ|08.03.2021 19:33:17 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Far out man|08.03.2021 19:33:17 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||08.03.2021 19:40:00 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|What do you think?|08.03.2021 19:40:08 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||08.03.2021 19:45:00 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Not bad but mine was better!|08.03.2021 19:45:13 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||08.03.2021 19:45:29 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||08.03.2021 19:45:30 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||08.03.2021 19:45:30 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Give me the rings≡ƒÿì≡ƒÿì|08.03.2021 20:13:29 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|No Twilight I need them ≡ƒÿÄ|08.03.2021 20:15:28 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Hahaha u pay, I give....|08.03.2021 20:15:31 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Haha okej, guess I'll have to wait till I got the money|08.03.2021 20:20:28 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|IΓÇÖm working on it|08.03.2021 20:24:20 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒÆ░≡ƒæì|08.03.2021 21:55:38 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This house is quite isolated and surrounded by trees, so maybe it's a good house to brake in to. It even has a door on the back. Should I give it a try?|09.03.2021 11:00:41 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Awesome. Looks like a perfect target. Thanks Twilight you rock ≡ƒ¬¿≡ƒÄ╕|09.03.2021 15:06:19 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Good thinking|09.03.2021 18:32:02 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Oh bugger it's snowing tonight. People can see our footsteps...|09.03.2021 18:36:10 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||09.03.2021 18:36:24 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Schools out....|09.03.2021 18:54:31 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This place has easy access from.the woods behind it. Should be good cover for a job.|09.03.2021 19:13:57 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||09.03.2021 19:14:14 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||09.03.2021 19:14:20 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Roxanne....|09.03.2021 19:25:42 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ha ha|09.03.2021 19:33:04 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Found nothing today sadly. Maybe I'll have better luck tomorrow|09.03.2021 19:33:20 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|ThatΓÇÖs ok. No worries|09.03.2021 20:11:55 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||10.03.2021 07:39:22 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Stop complaining man and get to work. We need to make the money ≡ƒÆ░|10.03.2021 07:44:31 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Yes Maverick|10.03.2021 10:06:17 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||10.03.2021 11:03:41 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Glad youΓÇÖre on top of things Mav|10.03.2021 15:53:49 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Mr COVID|10.03.2021 15:54:02 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||10.03.2021 18:58:14 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||10.03.2021 18:59:11 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Can I buy any beer from here, or is it only larger that they sell?|10.03.2021 19:05:08 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Mucho building work here...|10.03.2021 19:25:42 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ha ha, so funny...≡ƒñ¿|10.03.2021 22:15:18 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I am hilarious,  thank you for finally recognising my comic genius, alongside my criminal mastermind skills ≡ƒÿë|11.03.2021 08:28:27 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Let's just say that last night out score was quantity over quality....|11.03.2021 08:30:56 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||11.03.2021 08:31:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||11.03.2021 08:31:09 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Know anyone who wants to shift a bucket of jewels???|11.03.2021 08:31:28 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|No sorry, can't think oh anyone|11.03.2021 12:18:08 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||11.03.2021 18:30:17 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|The weather seriously?|11.03.2021 18:30:33 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ok this is our secret stash location. We hide the loot here in future to avoid the risk of being caught in possession....|11.03.2021 19:06:27 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||11.03.2021 19:06:37 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I know h1ow he feels...|11.03.2021 19:38:41 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||11.03.2021 19:38:42 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This place was very isolated|11.03.2021 19:49:38 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I've got two so could be a good amount of money|11.03.2021 20:18:16 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|24K do you know anyone who might buy it?|11.03.2021 20:19:01 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wow expensive, nice work|11.03.2021 21:40:35 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Thank you|11.03.2021 21:41:08 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|You must be a professional by now....?|11.03.2021 21:43:26 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I give you 20k Twilight|11.03.2021 21:49:44 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wooow!!!! Doing good out there|12.03.2021 08:05:25 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Feel like IΓÇÖve missed when it all went down ≡ƒÖê|12.03.2021 08:05:55 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Your chance will come|12.03.2021 09:48:35 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wish me luck ≡ƒìÇ|12.03.2021 10:54:21 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||12.03.2021 18:29:19 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wonder what's going on in the purple room?|12.03.2021 18:36:03 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Rain...|12.03.2021 19:18:53 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This feels like a trap?|12.03.2021 19:33:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|You guys hungry?|12.03.2021 19:33:04 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|R u a big Prince fan or just an artist formerly known as a fan?|12.03.2021 20:09:42 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Fan ocks├Ñ ≡ƒÿé|12.03.2021 20:30:15 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒñ¿|12.03.2021 21:15:57 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||13.03.2021 11:18:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We had a good week team ≡ƒÖî|13.03.2021 11:18:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||13.03.2021 11:18:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||13.03.2021 11:18:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||13.03.2021 11:18:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||13.03.2021 11:18:04 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Now we need to shift this lot through the cafe...|13.03.2021 11:18:21 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Nice work boss. Happy to help Γÿ║∩╕Å|13.03.2021 12:08:20 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Cafe is open|13.03.2021 18:33:41 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Tomorrow|13.03.2021 18:33:49 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I go out then ≡ƒÿÄ|13.03.2021 18:34:06 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒæîOK my friend. We visit tomorrow|13.03.2021 18:34:11 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|$uper|13.03.2021 18:34:31 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ok so tonight we take time off and watch Melody Festivals?|13.03.2021 18:38:33 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Yes great idea Goose. We worked hard, made a big score with the diamonds and we deserve a night off for once. Let's all enjoy the silly cult Swedish music show!|13.03.2021 18:43:32 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒÄ╡≡ƒö¥itΓÇÖs important stuff too|13.03.2021 18:43:49 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Yeeeeesssss|13.03.2021 18:58:15 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Love that idea|13.03.2021 18:58:19 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||13.03.2021 19:56:23 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||13.03.2021 22:15:23 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Okey good for you|14.03.2021 09:00:26 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|It's anyone's guess what number house this is? ≡ƒÿè|14.03.2021 13:42:22 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Scored!!!|14.03.2021 14:47:50 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||14.03.2021 14:49:31 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Another jackpot house today. It's too easy....|14.03.2021 14:49:47 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This bank door might be a problem?|14.03.2021 15:41:09 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Solid....|14.03.2021 15:41:26 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Another trap|14.03.2021 15:43:30 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Damn that place is super secure. How did you get in?|14.03.2021 21:17:54 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Oh wow. It looks like a bank! They must have some awesome stuff in there to justify that level of security?|14.03.2021 21:19:10 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wow super cool that you got in|14.03.2021 21:26:23 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|It used to be a bank but I recon they still hold some really valuable things there|14.03.2021 22:14:43 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I was sneaky and got in pretending to be interested in their business ≡ƒæ⌐ΓÇì≡ƒÆ╝≡ƒÿÄ≡ƒñú|14.03.2021 22:15:14 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wow Gold Finger got some moves up her sleeve ≡ƒÿÄ≡ƒæÅ|15.03.2021 07:31:26 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Impressive stuff Gold Finger. So let us know when we will see the results?|15.03.2021 07:33:59 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||15.03.2021 07:38:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Get anything this good?|15.03.2021 07:38:15 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|It's so grey today|15.03.2021 10:16:09 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|But you are Twilight Grey. So this must be your perfect weather?|15.03.2021 10:37:11 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒÿà|15.03.2021 10:39:13 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Flushed with my success as an international jewelry thief...|15.03.2021 11:30:15 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Binary license plate?|15.03.2021 17:01:21 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||15.03.2021 17:01:22 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒÿà|15.03.2021 17:03:44 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||15.03.2021 17:05:04 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||15.03.2021 17:27:37 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Me tooo|15.03.2021 19:51:44 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Jerry is in my room≡ƒÿé|15.03.2021 20:10:37 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒÿé|15.03.2021 21:16:37 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|IΓÇÖve got Tom|15.03.2021 21:18:02 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|But he is not working right now|15.03.2021 21:18:15 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||15.03.2021 21:25:15 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This is how we roll baby ≡ƒÿÄ|15.03.2021 21:25:17 UTC+01:00  |Incoming
