Platform|Sender Name|Sender AppID|Recipient Name|Recipient AppID|Text|Timestamp|Direction|Attachments
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Over the last 7 years, Telegram has protected the private data of people all over the world and redefined what a messaging app can do. Here are some of its features:  • Editing messages  • Moving chat history from other apps • Sending documents and videos up to 2GB • Deleting messages without a trace • Native desktop and tablet apps • Multiple accounts and Chat folders • Usernames instead of phone numbers • Granular privacy settings • Group chats of up to 200,000 members • Admin tools and stats for group owners • Voice Chats for up to 5,000 participants • 20,000+ high-quality Animated stickers • Custom Color Themes like Retro • Video messages  • One-to-many channels • Video editing tools • API and Bot platform for developers • Programmed emoji 🎯🎳⚽️🏀🎲🎰 • Disappearing photos or videos • Self-Destructing end-to-end encrypted Chats • Partial selection for messages • Scheduled and silent messages • Pinned messages and polls • Persistent chat history • Saved Messages and Drafts  • Encrypted Voice and Video Calls  Scroll around in this channel for more features.|12.01.2021 13:53:57 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Delivery status. One check = message delivered. Two checks = message read.  You can use Telegram on any number of devices at once, including computers and tablets. Simply log in using the same phone number to access all your messages – without keeping your phone connected.|14.01.2021 15:32:58 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Video messages. Tap once on the Voice Message button to switch to video.  Tap on a video message to play it with sound.|14.01.2021 16:18:41 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Telegram apps are standalone and synced with the cloud – all your messages and media are available everywhere you go.  Unfinished messages save as Cloud Drafts, so you can finish typing and send from any device. Try desktop.telegram.org or macos.telegram.org on your computer for the best experience.|15.01.2021 19:31:19 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|You can use the ‘Saved Messages’ chat to bookmark important messages, set reminders, store media, or send documents of up to 2GB each between your devices.  Whenever you forward a message, ‘Saved Messages’ will be at the top of the list.  To quickly access the chat on Android, swipe right for the Side Menu > Saved Messages. On iOS tap Settings > Saved Messages.|20.01.2021 18:39:58 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Free space. Telegram requires next to no storage space to run on your device.  Go to Settings > Data and Storage > Storage Usage to selectively clear your cache – or set Keep Media to regularly remove unused items. Media and files stay available to re-download whenever needed.  On Android, you can also store your Telegram data on your SD Card.|21.01.2021 17:16:54 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips||29.01.2021 11:55:14 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Move Chats From Other Apps  You can bring your chat history with all media and files to Telegram from other apps like WhatsApp, Line and KakaoTalk. Using the native export tool in those apps, share the exported file with Telegram, and then choose the Telegram chat where you want those messages to be added.  To move a chat from WhatsApp on iOS, open the Contact Info or Group Info page in WhatsApp, tap Export Chat, then choose Telegram in the Share menu.  From WhatsApp on Android, tap ⋮ > More > Export Chat, then choose Telegram in the Share menu.|29.01.2021 11:55:14 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Polls. To create a poll in your groups or channels, open the 📎 attachment menu and choose “Poll”.  Polls can be anonymous or have visible votes, showing who voted for what. You can also create multiple answer and quiz-style polls.|01.02.2021 19:35:27 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Delete Without a Trace  Messages, chats, call history and groups you created can be completely deleted at any time. Simply make your selection and check the box to delete for all participants – deleted items leave no trace, giving you full control over your digital footprint.|02.02.2021 13:10:22 UTC+01:00  |Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Scheduled messages. Hold the ‘Send’ button in any chat and select ‘Schedule Message’ to automatically send things at a specified time in the future (DeLorean not included).  If you can't guess what time would be good, choose to deliver the message when your recipient comes online.|15.02.2021 11:25:35 UTC+01:00|Incoming|
Telegram|Unmatched Telegram User|1224624669|1224624669| telegram tips|Your phone number is hidden. By default, it is only visible to your contacts. In groups and chats, you will always appear as your chosen name.  If you create a username, people can find your profile and get in contact with you – without needing to know your phone number.|15.02.2021 11:25:35 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB|||14.02.2021 19:51:36 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Eating dinner...|14.02.2021 19:52:13 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||14.02.2021 19:52:44 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||14.02.2021 19:53:16 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||15.02.2021 18:53:10 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Possible?|15.02.2021 18:53:15 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||15.02.2021 19:04:33 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Looks very promising|15.02.2021 19:04:41 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|You getting these?|15.02.2021 19:26:49 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Yes dude. Let us know how you get on exploring the area,?|15.02.2021 19:53:20 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Need good quality bling...|15.02.2021 19:53:43 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Good start last night 🌙|16.02.2021 06:39:11 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|What is the process for today?|16.02.2021 16:55:17 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|OK I am going out for a wander to scout some places of value|16.02.2021 18:21:21 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Alright let me know what's happening. Keep your eyes open 👀|16.02.2021 18:39:49 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||16.02.2021 18:52:37 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|At the train station 🚉 right now. Going to pick up some packages 📦|16.02.2021 18:53:16 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB|||16.02.2021 19:19:00 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB|||16.02.2021 19:19:35 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||16.02.2021 19:52:43 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||16.02.2021 19:55:53 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Me as an old man!|16.02.2021 19:56:04 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Lol that's hideous and hilarious 🤣|16.02.2021 21:03:50 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Did you get some bling dude? Show me the money 💰🤑🤪|16.02.2021 21:04:13 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||16.02.2021 21:06:34 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||16.02.2021 21:06:34 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|How much you pay for these???|16.02.2021 21:06:48 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Silver? No more than $10|16.02.2021 21:07:11 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||White Gold maybe $50|16.02.2021 21:07:24 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Naaah that doesn't fit my idea. You do better?|16.02.2021 21:08:11 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Hard bargain merchant I see. What's to stop me calling the cops?|16.02.2021 21:08:51 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|I know stuff you don't want them to know|16.02.2021 21:09:24 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB|||16.02.2021 21:09:40 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|😅|16.02.2021 21:09:56 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB|||16.02.2021 21:10:12 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Yeah speak later mate|16.02.2021 21:10:28 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||$75 best offer. Take it or leave it.|17.02.2021 08:27:30 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Deal. Cash only dude.|17.02.2021 08:28:08 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||👌|17.02.2021 10:49:27 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|OK going out on patrol again....|17.02.2021 18:23:58 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||17.02.2021 18:32:13 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||17.02.2021 18:58:52 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Suspicious dude...|17.02.2021 18:59:01 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||17.02.2021 19:14:48 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Best bet. Next to the woods. Easy access...|17.02.2021 19:15:10 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Alright might be good. Leave you to it. Stay safe.|17.02.2021 20:02:39 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||17.02.2021 20:19:41 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Jewellery, Jewellery, Jewellery|17.02.2021 20:19:42 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Staying in till dark again.|18.02.2021 11:50:37 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|OK I'm just out on scout mission now|18.02.2021 18:40:59 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Going to shops to collect some gear for the team...|18.02.2021 18:41:24 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Ok keep looking 👌 we need some product to shift soon|18.02.2021 18:47:33 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Back home. Got some stash mush|18.02.2021 20:24:40 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|You around for a chat?|18.02.2021 20:24:54 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Any good opportunities turned up today 🤔|19.02.2021 20:21:11 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Nope not last night. Got tired and went back to base. This is too much for me to do alone. We need some more players....|20.02.2021 11:35:55 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Got some buddies joining me|20.02.2021 16:53:38 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Alright 🏴‍☠|20.02.2021 16:54:19 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||What's happening today?|21.02.2021 08:09:02 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|OK talking to a new group. Maybe go for a little visit to the jewellers in town? 😁|21.02.2021 08:22:49 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Good plan. Make it happen|21.02.2021 09:04:18 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|This looks beautiful.|23.02.2021 19:09:13 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||23.02.2021 19:09:13 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Ok good spot. What you get. Looking for gold?|23.02.2021 19:14:54 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Get me something good this time. That last stuff turned out to be fake shit....|24.02.2021 18:27:54 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Sorry boss. Will try better next time I promise.|24.02.2021 19:48:06 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||25.02.2021 20:05:59 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Tonight's haul|25.02.2021 20:06:09 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Good 👍|25.02.2021 20:47:55 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Seriously boss. This lifestyle is doing my blood pressure no bloody good. You gotta let me retire soon....|27.02.2021 09:48:28 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||27.02.2021 09:48:32 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Stop bitching and pay back what u owe MF!|27.02.2021 09:52:18 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||02.03.2021 19:03:59 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Got da gear  😁|02.03.2021 19:04:10 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||You got anything new for me today?|03.03.2021 17:50:08 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||03.03.2021 19:51:04 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Got the gold. Now give me your best price...|03.03.2021 19:51:19 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Got a good one for later. Bug score here for sure...|04.03.2021 17:52:35 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||1000 króna. Best I can do|04.03.2021 18:03:50 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Got a good one for later. Bug score here for sure...|04.03.2021 18:27:50 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||04.03.2021 18:27:51 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Ok get me some good. Watches work well right now..|04.03.2021 19:07:41 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||05.03.2021 11:10:18 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Like my work?|05.03.2021 11:10:28 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|What's your price?|07.03.2021 18:12:34 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||10,000kr for the whole lot.|07.03.2021 18:13:14 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|OK deal. Send the money 💰 usual place, usual time.|07.03.2021 18:14:06 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|I'm here where are you?|09.03.2021 19:41:58 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||09.03.2021 19:42:00 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||You were late as usual...|10.03.2021 09:31:43 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||11.03.2021 08:31:40 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Got you a bucket load of nicked gear!|11.03.2021 08:31:53 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Oh man. How am I supposed to value that lot. I bet most of it is useless crap. You will need to do some sorting first before you bring it to me if you want to get paid...|11.03.2021 08:52:03 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||11.03.2021 19:45:27 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Look found an amazing place to do over. Bound to be some good stuff here....|11.03.2021 19:45:27 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Nice. Now where are the efforts of your Labour? Show me the money 💰|12.03.2021 10:27:31 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB|||12.03.2021 18:38:42 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Meet me at the rocket ship tonight...|12.03.2021 18:38:57 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|This one|12.03.2021 19:33:01 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||12.03.2021 19:33:01 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||12.03.2021 19:33:01 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|I was there. Where were you?|12.03.2021 20:12:21 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||13.03.2021 11:18:55 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||13.03.2021 11:18:55 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|9ct gold and diamonds|13.03.2021 11:18:55 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||13.03.2021 11:18:55 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|It was a good week. We pay off our debts soon boss 😎|13.03.2021 11:19:17 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Ok looks good for $2k|13.03.2021 11:49:04 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|😱😆👌|13.03.2021 12:00:02 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Hide the gear in the agreed location|13.03.2021 14:36:10 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB|||13.03.2021 21:34:00 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||What the hell are they singing in the chorus?|13.03.2021 21:34:11 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Haha. Yes it's very different in Swedish. But in English it sounds quite different 🤔|13.03.2021 21:35:58 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB|||13.03.2021 22:14:26 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB|||16.03.2021 12:01:39 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Meet me here soon|16.03.2021 12:01:43 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||16.03.2021 16:15:55 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|So here then?|16.03.2021 16:15:55 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Late again?|16.03.2021 16:23:20 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Yes|16.03.2021 19:13:37 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Sorry man. Just can't seem to time it well..|17.03.2021 12:12:49 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||F'ing useless. That's what you are Maverick. A complete waste of space.|17.03.2021 12:24:53 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Do your job and get the 💰|17.03.2021 12:25:05 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB|||17.03.2021 16:30:10 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Meet me here in 30 mins|17.03.2021 16:30:22 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Behind gym|17.03.2021 17:03:43 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Whereabouts????|17.03.2021 17:32:26 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||17.03.2021 17:32:26 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Got some good gear today from robbery in town...|18.03.2021 22:04:17 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Pics or it didn't happen...|18.03.2021 22:04:39 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||18.03.2021 22:04:59 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_775/400125700542_315532.jpg"", ""id"": 343}"
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||18.03.2021 22:04:59 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_774/400119100296_318966.jpg"", ""id"": 342}"
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||18.03.2021 22:04:59 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_773/400094600857_411291.jpg"", ""id"": 341}"
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||18.03.2021 22:04:59 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_772/400149900813_196683.jpg"", ""id"": 340}"
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||18.03.2021 22:04:59 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_771/400082500730_435556.jpg"", ""id"": 339}"
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|It happened. I reckon I must have paid off most of the debt by now with this lot?|18.03.2021 22:05:34 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||50% Still owed. You forget about the interest outstanding...|18.03.2021 22:07:05 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Damn really? OK ok|19.03.2021 10:23:33 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|So what's it going to take to get a clean break ?|19.03.2021 14:47:38 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||100,000kr to clear everything|19.03.2021 16:33:17 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Christ almighty. OK boss|19.03.2021 16:45:45 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|OK boss I have a possible big score coming in via a contact. Could be worth 100,000 to clear my debts!!!|20.03.2021 17:19:52 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||That sounds positive. Your next payment is due soon.....|20.03.2021 17:20:26 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||You don't want me to have to send the big boys around again to your place, do you?|20.03.2021 17:20:48 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|No need. I'm good for it....|20.03.2021 17:21:03 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB|||20.03.2021 22:09:25 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||This could be you...|20.03.2021 22:09:49 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|OK okay. I get the message. I will pay. Need 48hrs. Got a big deal for white powder in the works.|21.03.2021 12:17:00 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Ok 👌 make it happen|21.03.2021 12:27:16 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Call me soon....|23.03.2021 20:29:32 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||So is the deal going down tonight?|24.03.2021 18:15:38 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Yes boss. I'm on route to make the deal now.|24.03.2021 18:18:00 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Will let you know if it goes to plan. Will make sure you get paid I promise.  Need to clear my debts for good 👍|24.03.2021 18:18:44 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Good. Make it happen and nothing had better go wrong due|24.03.2021 18:28:44 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||I know where you live!!!|24.03.2021 18:28:55 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Yes boss. Sorry boss. Of course boss...|24.03.2021 18:31:32 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740||24.03.2021 18:59:16 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|You are getting paid...|24.03.2021 18:59:22 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Glad to hear that. About time too|24.03.2021 19:00:28 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||When do you deliver????|24.03.2021 19:14:53 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Tomorrow night.. Barkway Train Station???|24.03.2021 19:15:57 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Yes. Elevator exchange outside station. About 1830hrs|24.03.2021 19:16:59 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Yes boss.|24.03.2021 19:17:17 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Are you nearly there yet???|25.03.2021 18:28:16 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Oh shit....|25.03.2021 18:28:33 UTC+01:00  |Outgoing|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Sorry boss I got delayed on another job. I will leave now. Be there in 30 mins. So sorry 😞|25.03.2021 18:28:59 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Don't make me waste my train fare coming out to the sticks to meet you Mav.|25.03.2021 18:31:16 UTC+01:00  |Incoming|
Telegram|Big Boss|1656380740|Maverick SOB||Be there by 7pm or there will be violence...|25.03.2021 18:31:36 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Running 🏃‍♂️ now|25.03.2021 18:31:55 UTC+01:00  |Outgoing|
Telegram|Big Boss|1656380740|Maverick SOB||Be there and fast. I won't wait any longer for my money. Don't make me come and take it by force...|25.03.2021 18:41:02 UTC+01:00  |Incoming|
Telegram|Maverick SOB|1605396189|Big Boss|1656380740|Yes yes coming now. 15 mins max|25.03.2021 18:42:49 UTC+01:00  |Outgoing|
